Language_ID	Value	Parameter_ID	Synset
ell	δένω	857_tie	tie.v.01
ell	δένω	954_tieup	NA
ell	διδάσκω	910_teach	teach.v.01
ell	διδάσκω	911_instruct	NA
ell	δίνω	898_give	give.v.03
ell	δίνω	899_hand	NA
ell	δρόμος	293_walk	NA
ell	δρόμος	403_way	NA
ell	δρόμος	404_road	road.n.01
ell	δύναμη	391_force	NA
ell	δύναμη	392_strength	NA
ell	εγκαταλείπω	831_leave	NA
ell	εγκαταλείπω	925_leave	NA
ell	εδώ	606_here	here.r.01
ell	εδώ	607_hither	NA
ell	ήχος	239_sound	noise.n.01
ell	ήχος	240_tone	NA
ell	θέτω	822_put	NA
ell	θέτω	823_place	NA
ell	θέτω	824_lay	NA
ell	κάθομαι	678_sit	sit_down.v.01
ell	κάθομαι	755_sitdown	NA
ell	καίω	697_burn	burn.v.03
ell	καίω	897_burn	burn.v.07
ell	κακός	543_evil	NA
ell	κακός	559_bad	bad.a.01
ell	κάνω	812_do	act.v.02
ell	κάνω	834_make	produce.v.02
ell	κλαδί	115_limb	branch.n.02
ell	κλαδί	116_twig	NA
ell	κόβω	855_tearoff	NA
ell	κόβω	866_cut	cut.v.01
ell	κόβω	948_pick	NA
ell	κόβω	957_chop	NA
ell	κοντός	303_pole	pole.n.01
ell	κοντός	484_short	short.a.02
ell	κόσμος	243_people	NA
ell	κόσμος	429_world	NA
ell	κουβεντιάζω	983_talk	NA
ell	κουβεντιάζω	984_chat	NA
ell	κουδουνίζω	721_ring	NA
ell	κουδουνίζω	722_tinkle	NA
ell	κουνιέμαι	752_move	NA
ell	κουνιέμαι	766_seesaw	NA
ell	κουνώ	868_shake	shake.v.08
ell	κουνώ	869_swing	NA
ell	κουνώ	905_rock	NA
ell	κρύβω	880_hide	NA
ell	κρύβω	941_conceal	hide.v.01
ell	λειώνω	701_thaw	NA
ell	λειώνω	702_melt	NA
ell	λεπτός	489_thin	NA
ell	λεπτός	541_slim	NA
ell	λόγος	223_reason	NA
ell	λόγος	232_speech	address.n.03
ell	μαθαίνω	810_hear	NA
ell	μαθαίνω	999_learn	learn.v.01
ell	μεγαλώνω	714_increase	NA
ell	μεγαλώνω	716_grow	grow.v.03
ell	μένω	782_stay	stay.v.04
ell	μένω	945_dwell	populate.v.01
ell	μετρώ	1003_measure	measure.v.01
ell	μετρώ	1004_count	count.v.01
ell	μιλώ	982_speak	speak.v.03
ell	μιλώ	983_talk	NA
ell	μπαίνω	777_goin	enter.v.01
ell	μπαίνω	778_enter	NA
ell	μύτη	275_tip	NA
ell	μύτη	3_nose	nose.n.01
ell	νέος	564_new	new.a.01
ell	νέος	567_young	young.a.01
ell	νύχι	127_paw	NA
ell	νύχι	31_fingernail	fingernail.n.01
ell	νύχι	32_nail	NA
ell	ξέρω	1000_know	know.v.01
ell	ξέρω	813_can	NA
ell	ξύλο	299_wood	wood.n.01
ell	ξύλο	304_stick	NA
ell	ξυπνώ	742_wakeup	wake_up.v.02
ell	ξυπνώ	907_wake	NA
ell	οδηγώ	909_guide	NA
ell	οδηγώ	953_drive	NA
ell	όμορφος	501_beautiful	beautiful.a.01
ell	όμορφος	542_pretty	NA
ell	παίρνω	886_receive	get.v.01
ell	παίρνω	887_take	take.v.04
ell	παλιός	563_old	old.a.01
ell	παλιός	565_former	NA
ell	παχύς	488_thick	thick.a.01
ell	παχύς	540_fat	NA
ell	πεθαίνω	750_die	die.v.01
ell	πεθαίνω	751_perish	NA
ell	περιμένω	783_wait	NA
ell	περιμένω	784_await	NA
ell	πετσί	363_leather	leather.n.01
ell	πετσί	40_skin	hide.n.02
ell	πηγαίνω	771_drive	drive.v.01
ell	πηγαίνω	773_go	travel.v.01
ell	πιάνω	848_seize	NA
ell	πιάνω	878_catch	catch.v.04
ell	πιάνω	887_take	take.v.04
ell	πιάνω	951_catch	NA
ell	πίσω	613_backward	NA
ell	πίσω	614_back	NA
ell	πληρώνω	1013_payfor	NA
ell	πληρώνω	1014_pay	pay.v.01
ell	πόδι	34_foot	foot.n.01
ell	πόδι	38_leg	leg.n.02
ell	ποτέ	596_once	NA
ell	ποτέ	605_never	never.r.01
ell	πού	648_where	NA
ell	πού	649_whereto	NA
ell	ραβδί	303_pole	pole.n.01
ell	ραβδί	305_staff	NA
ell	ρέω	691_stream	NA
ell	ρέω	692_flow	run.v.06
ell	σαπίζω	705_rot	NA
ell	σαπίζω	706_decay	NA
ell	σείω	867_jog	NA
ell	σείω	868_shake	shake.v.08
ell	σηκώνω	830_pickup	pick_up.v.02
ell	σηκώνω	846_raise	NA
ell	σηκώνω	847_lift	raise.v.02
ell	σκεπάζω	827_cover	cover.v.01
ell	σκεπάζω	906_cover	NA
ell	σκουπίζω	972_sweep	sweep.v.06
ell	σκουπίζω	973_sweep	NA
ell	σπάζω	859_break	break.v.05
ell	σπάζω	894_break	NA
ell	σπίτι	307_house	house.n.01
ell	σπίτι	308_home	NA
ell	σπρώχνω	851_push	push.v.01
ell	σπρώχνω	914_urge	NA
ell	σπρώχνω	937_shove	NA
ell	στήθος	23_bosom	breast.n.02
ell	στήθος	24_breast	thorax.n.02
ell	σύζυγος	210_husband	husband.n.01
ell	σύζυγος	211_wife	wife.n.01
ell	σχίζω	707_snap	NA
ell	σχίζω	855_tearoff	NA
ell	σχίζω	895_tear	tear.v.01
ell	ταλαντεύομαι	694_sway	NA
ell	ταλαντεύομαι	695_swing	NA
ell	τελειώνω	684_end	end.v.01
ell	τελειώνω	816_finish	complete.v.01
ell	τινάζω	860_knock	NA
ell	τινάζω	867_jog	NA
ell	τρέχω	691_stream	NA
ell	τρέχω	757_walk	walk.v.01
ell	τρέχω	763_run	run.v.01
ell	ύστερα	594_then	NA
ell	ύστερα	598_afterwards	NA
ell	υψώνω	846_raise	NA
ell	υψώνω	847_lift	raise.v.02
ell	φαγητό	347_meal	meal.n.01
ell	φαγητό	349_dish	NA
ell	φαίνομαι	808_seem	look.v.02
ell	φαίνομαι	809_show	NA
ell	φέρνω	873_carry	transport.v.02
ell	φέρνω	883_bring	bring.v.01
ell	φεύγω	774_goaway	exit.v.01
ell	φεύγω	798_flee	flee.v.01
ell	φίλος	251_friend	friend.n.01
ell	φίλος	550_dear	NA
ell	φοβάμαι	796_beafraid	NA
ell	φοβάμαι	797_beafraidof	NA
ell	φτυάρι	324_spade	spade.n.02
ell	φτυάρι	325_shovel	shovel.n.01
ell	φυσώ	690_blow	blow.v.02
ell	φυσώ	728_blow	NA
ell	φωλιά	130_nest	nest.n.01
ell	φωλιά	131_lair	NA
ell	φωτιά	291_campfire	NA
ell	φωτιά	70_fire	fire.n.03
ell	χείλος	272_fringe	NA
ell	χείλος	7_lip	lip.n.01
ell	χέρι	26_arm	arm.n.01
ell	χέρι	28_hand	hand.n.01
ell	χρόνος	449_time	time.n.05
ell	χρόνος	457_year	year.n.01
ell	χτυπώ	860_knock	NA
ell	χτυπώ	861_hit	NA
ell	χτυπώ	934_beat	NA
ell	ψιλός	489_thin	NA
ell	ψιλός	490_delicatefine	NA
enf	баг	131_lair	NA
enf	баг	179_pit	NA
enf	баг	277_hole	hole.n.01
enf	баг	98_cave	cave.n.01
enf	база	228_message	NA
enf	база	233_language	language.n.01
enf	база	235_word	word.n.01
enf	бар	272_fringe	NA
enf	бар	273_edge	edge.n.06
enf	бари	241_song	song.n.01
enf	бари	543_evil	NA
enf	берихума	261_line	line.n.04
enf	берихума	262_stroke	NA
enf	би ук	221_mind	mind.n.01
enf	би ук	222_meaning	NA
enf	биз бар	103_shore	NA
enf	биз бар	104_coast	NA
enf	бинэ	385_string	NA
enf	бинэ	386_leash	NA
enf	бодь	705_rot	NA
enf	бодь	706_decay	NA
enf	боку	559_bad	bad.a.01
enf	боку	561_nastydire	NA
enf	буздыдь	693_revolve	NA
enf	буздыдь	753_budge	NA
enf	бяси	185_iron	iron.n.01
enf	бяси	422_money	money.n.01
enf	дебериҫь	717_shine	NA
enf	дебериҫь	718_sparkletwinkle	NA
enf	дёгод	573_different	NA
enf	дёгод	578_other	other.a.01
enf	дери	429_world	NA
enf	дери	450_day	day.n.01
enf	дери	522_bright	bright.a.01
enf	дери	71_light	luminosity.n.01
enf	дёридь	982_speak	speak.v.03
enf	дёридь	983_talk	NA
enf	дёридь	984_chat	NA
enf	дёрима	225_talk	NA
enf	дёрима	232_speech	address.n.03
enf	дизи	345_pot	pot.n.01
enf	дизи	346_kettle	kettle.n.01
enf	дири	456_month	calendar_month.n.01
enf	дири	58_moon	moon.n.01
enf	дириҫь	733_live	NA
enf	дириҫь	945_dwell	populate.v.01
enf	диричу	411_life	animation.n.01
enf	диричу	428_wealth	NA
enf	дируҫь	830_pickup	pick_up.v.02
enf	дируҫь	847_lift	raise.v.02
enf	дюк	256_piece	part.n.03
enf	дюк	354_slice	NA
enf	дюр	355_fat	fat.n.01
enf	дюр	356_butter	butter.n.01
enf	дюр	357_oil	oil.n.01
enf	дюр	673_ahundred	hundred.s.01
enf	дя	265_area	NA
enf	дя	266_space	NA
enf	дя	267_place	position.n.01
enf	дя	430_country	country.n.02
enf	дя	65_ground	NA
enf	дязуҫь	752_move	NA
enf	дязуҫь	773_go	travel.v.01
enf	дязучь	758_step	NA
enf	дязучь	759_takeawalk	NA
enf	дяйтагуҫь	939_disturb	NA
enf	дяйтагуҫь	940_bother	NA
enf	дята	489_thin	NA
enf	дята	490_delicatefine	NA
enf	дята	541_slim	NA
enf	каеҫь	782_stay	stay.v.04
enf	каеҫь	831_leave	NA
enf	каза	200_grandmother	grandma.n.01
enf	каза	209_aunt	aunt.n.01
enf	камазаҫь	788_prepare	NA
enf	камазаҫь	960_cook	cook.v.02
enf	камезаҫь	997_grasp	NA
enf	камезаҫь	998_understand	understand.v.01
enf	камоз	307_house	house.n.01
enf	камоз	406_town	town.n.01
enf	каниҫь	681_become	become.v.01
enf	каниҫь	682_happen	NA
enf	каниҫь	709_pass	NA
enf	каниҫь	774_goaway	exit.v.01
enf	каниҫь	775_depart	NA
enf	каса	193_man	man.n.01
enf	каса	206_brother	brother.n.01
enf	каса	251_friend	friend.n.01
enf	каса	252_companion	NA
enf	ке кадаҫь	928_protect	NA
enf	ке кадаҫь	929_defend	defend.v.03
enf	ке нооҫь	928_protect	NA
enf	ке нооҫь	929_defend	defend.v.03
enf	кизи	342_dishes	dish.n.01
enf	кизи	344_cup	cup.n.01
enf	кирба	351_corn	NA
enf	кирба	353_bread	bread.n.01
enf	кирба сэй	176_grain	grain.n.08
enf	кирба сэй	351_corn	NA
enf	коза	126_claw	claw.n.01
enf	коза	31_fingernail	fingernail.n.01
enf	коза	32_nail	NA
enf	койтаҫь	942_deceive	NA
enf	койтаҫь	943_cheat	NA
enf	комаҫь	814_want	desire.v.01
enf	комаҫь	902_wish	NA
enf	комачу	216_wish	NA
enf	комачу	217_desire	NA
enf	комитаҫь	789_love	love.v.03
enf	комитаҫь	790_like	NA
enf	коороҫь	787_try	try.v.01
enf	коороҫь	805_taste	taste.v.01
enf	кудахай	563_old	old.a.01
enf	кудахай	575_far	far.r.02
enf	кунуҫь	798_flee	flee.v.01
enf	кунуҫь	799_escape	NA
enf	лата	300_board	board.n.02
enf	лата	301_slab	NA
enf	лата	310_floor	floor.n.01
enf	лата	485_wide	wide.a.01
enf	лата	492_flat	flat.s.01
enf	лиуругуҫь	972_sweep	sweep.v.06
enf	лиуругуҫь	973_sweep	NA
enf	лобтучь	695_swing	NA
enf	лобтучь	869_swing	NA
enf	лохо	274_corner	corner.n.03
enf	лохо	278_angle	NA
enf	лохорта	100_source	NA
enf	лохорта	101_brook	NA
enf	лубара	23_bosom	breast.n.02
enf	лубара	24_breast	thorax.n.02
enf	лубаха	365_cloth	fabric.n.01
enf	лубаха	372_shirt	shirt.n.01
enf	лызбиҫь	760_rush	NA
enf	лызбиҫь	761_hurry	rush.v.04
enf	лытбераҫь	876_keep	keep.v.03
enf	лытбераҫь	927_guard	guard.n.01
enf	лэудь	719_benoisy	NA
enf	лэудь	730_shout	exclaim.v.01
enf	мадь	981_say	allege.v.01
enf	мадь	988_convey	NA
enf	мазроҫь	841_bow	NA
enf	мазроҫь	842_bend	NA
enf	марие	337_pouch	NA
enf	марие	339_bag	NA
enf	марие	343_sack	NA
enf	матуҫь	974_bath	bathe.v.01
enf	матуҫь	975_wash	NA
enf	маю	215_grief	grief.n.02
enf	маю	445_misfortune	misfortune.n.02
enf	мԑри	419_master	overlord.n.01
enf	мԑри	549_skilful	NA
enf	минхуда	584_atonce	immediately.r.01
enf	минхуда	588_instantly	NA
enf	мокатаҫь	822_put	NA
enf	мокатаҫь	858_stick	NA
enf	монучь	689_thunder	NA
enf	монучь	720_chime	NA
enf	монучь	722_tinkle	NA
enf	монучь	723_roar	NA
enf	монучь	725_sound	NA
enf	му	239_sound	noise.n.01
enf	му	240_tone	NA
enf	му	347_meal	meal.n.01
enf	мунчи	12_moustache	NA
enf	мунчи	13_beard	beard.n.01
enf	нааҫь	851_push	push.v.01
enf	нааҫь	937_shove	NA
enf	накую	580_second	second.s.01
enf	накую	675_and	NA
enf	ней	376_belt	belt.n.02
enf	ней	384_strap	NA
enf	нёхрогуҫь	874_drag	NA
enf	нёхрогуҫь	875_pull	pull.v.01
enf	нодудь	803_hear	hear.v.01
enf	нодудь	804_listen	listen.v.01
enf	ноогуҫь	878_catch	catch.v.04
enf	ноогуҫь	885_get	NA
enf	ноогуҫь	886_receive	get.v.01
enf	нооҫь	848_seize	NA
enf	нооҫь	879_grab	NA
enf	нооҫь	951_catch	NA
enf	нохил	184_filth	NA
enf	нохил	88_dirt	NA
enf	ныху	391_force	NA
enf	ныху	392_strength	NA
enf	ныху	437_violence	NA
enf	нэртаҫь	776_stop	NA
enf	нэртаҫь	907_wake	NA
enf	нэруҫь	743_getup	NA
enf	нэруҫь	754_standup	NA
enf	ӈа	56_sky	sky.n.01
enf	ӈа	73_weather	weather.n.01
enf	ӈаараҫь	684_end	end.v.01
enf	ӈаараҫь	817_stop	NA
enf	ӈо	34_foot	foot.n.01
enf	ӈо	38_leg	leg.n.02
enf	ӈо	676_or	NA
enf	ӈодаҫь	917_unite	join.v.02
enf	ӈодаҫь	947_gather	gather.v.01
enf	ӈолю	583_alone	alone.r.02
enf	ӈолю	601_once	NA
enf	ӈолю	653_one	one.s.01
enf	ӈузу	303_pole	pole.n.01
enf	ӈузу	305_staff	NA
enf	ӈуу	110_grass	grass.n.01
enf	ӈуу	177_hay	hay.n.01
enf	обури	270_item	NA
enf	обури	271_thing	thing.n.12
enf	одьдуз	348_food	food.n.02
enf	одьдуз	349_dish	NA
enf	озидь	710_appear	NA
enf	озидь	818_succeed	NA
enf	озиҫь	808_seem	look.v.02
enf	озиҫь	809_show	NA
enf	ок	254_count	NA
enf	ок	284_amount	NA
enf	ома	348_food	food.n.02
enf	ома	349_dish	NA
enf	онэй	187_silver	silver.n.01
enf	онэй	562_true	true.a.01
enf	оочь	737_eat	eat.v.01
enf	оочь	738_swallow	swallow.v.01
enf	ортэ	579_first	first.a.01
enf	ортэ	600_atfirst	NA
enf	отэҫь	783_wait	NA
enf	отэҫь	784_await	NA
enf	паздучь	1009_write	write.v.02
enf	паздучь	999_learn	learn.v.01
enf	пазтагуҫь	1007_paint	paint.v.02
enf	пазтагуҫь	1008_draw	NA
enf	пазтаҫь	967_dye	dye.v.01
enf	пазтаҫь	980_decorate	NA
enf	пери	603_often	frequently.r.01
enf	пери	604_always	always.r.01
enf	пи	375_trousers	trouser.n.01
enf	пи	454_night	night.n.01
enf	пидаҫь	796_beafraid	NA
enf	пидаҫь	797_beafraidof	NA
enf	пиичь	796_beafraid	NA
enf	пиичь	797_beafraidof	NA
enf	пирегуҫь	961_boil	NA
enf	пирегуҫь	962_bake	bake.v.02
enf	помон	633_through	NA
enf	помон	635_between	NA
enf	порзагуҫь	962_bake	bake.v.02
enf	порзагуҫь	963_fry	NA
enf	порукучь	867_jog	NA
enf	порукучь	868_shake	shake.v.08
enf	поҫтэ	259_circle	circle.n.03
enf	поҫтэ	496_round	round.a.01
enf	пу	399_bridge	bridge.n.01
enf	пу	64_stone	NA
enf	пэна	589_later	NA
enf	пэна	594_then	NA
enf	пэною	613_backward	NA
enf	пэною	614_back	NA
enf	пэсгуҫь	690_blow	blow.v.02
enf	пэсгуҫь	728_blow	NA
enf	пя	112_tree	tree.n.01
enf	пя	299_wood	wood.n.01
enf	пя	304_stick	NA
enf	пяҫь	683_begin	NA
enf	пяҫь	775_depart	NA
enf	пяҫь	815_start	begin.v.03
enf	сайдума	435_war	NA
enf	сайдума	438_fight	NA
enf	сԑа	324_spade	spade.n.02
enf	сԑа	325_shovel	shovel.n.01
enf	сԑзхудаҫь	844_turnover	swing_around.v.01
enf	сԑзхудаҫь	845_turnturnaround	NA
enf	сԑргуҫь	857_tie	tie.v.01
enf	сԑргуҫь	965_knit	NA
enf	сԑруҫь	826_connect	NA
enf	сԑруҫь	954_tieup	NA
enf	сԑруҫь	977_puton	wear.v.09
enf	сԑхери	403_way	NA
enf	сԑхери	404_road	road.n.01
enf	сԑхери дябу	263_gap	NA
enf	сԑхери дябу	264_distance	NA
enf	сойза	506_fresh	NA
enf	сойза	542_pretty	NA
enf	сойза	550_dear	NA
enf	сойза	558_good	good.a.01
enf	соҫи	94_hill	NA
enf	соҫи	95_elevation	NA
enf	сыра	461_winter	winter.n.01
enf	сыра	77_snow	snow.n.01
enf	сэй	1_eye	eye.n.01
enf	сэй	283_weight	NA
enf	сэӈидь	801_lookat	look.v.01
enf	сэӈидь	802_watch	NA
enf	ҫе	277_hole	hole.n.01
enf	ҫе	647_who	NA
enf	ҫедагуҫь	835_produce	NA
enf	ҫедагуҫь	836_build	construct.v.01
enf	тада	133_flock	NA
enf	тада	149_swarm	NA
enf	тачизаҫь	829_light	ignite.v.01
enf	тачизаҫь	829_light	light.a.01
enf	тԑнԑда	570_familiar	NA
enf	тԑнԑда	571_famous	NA
enf	тԑнԑчь	712_dropdescend	NA
enf	тԑнԑчь	713_decrease	NA
enf	тԑраҫь	888_choose	choose.v.01
enf	тԑраҫь	889_select	NA
enf	то	125_wing	wing.n.01
enf	то	459_summer	summer.n.01
enf	то	89_lake	lake.n.01
enf	тобъя	363_leather	leather.n.01
enf	тобъя	40_skin	hide.n.02
enf	тор	123_feather	feather.n.01
enf	тор	364_wool	wool.n.02
enf	торуҫь	821_close	close.v.01
enf	торуҫь	827_cover	cover.v.01
enf	торуҫь	906_cover	NA
enf	тоҫь	779_come	arrive.v.01
enf	тоҫь	780_arrive	arrive.v.01
enf	тотагуҫь	1004_count	count.v.01
enf	тотагуҫь	1005_calculate	NA
enf	тотагуҫь	1006_read	read.v.01
enf	тоходаҫь	910_teach	teach.v.01
enf	тоходаҫь	911_instruct	NA
enf	точкуз	598_afterwards	NA
enf	точкуз	675_and	NA
enf	туҫа	183_ash	ash.n.01
enf	туҫа	188_coal	NA
enf	тэчиза	504_cold	cold.a.01
enf	тэчиза	79_frost	NA
enf	тэчиза	80_chill	NA
enf	уб	275_tip	NA
enf	уб	276_end	end.n.09
enf	чики	637_this	NA
enf	чики	638_that	NA
enf	чикирухун	584_atonce	immediately.r.01
enf	чикирухун	588_instantly	NA
enf	чубай	30_finger	finger.n.01
enf	чубай	33_toe	toe.n.01
enf	чунэҫь	829_light	ignite.v.01
enf	чунэҫь	829_light	light.a.01
enf	чуҫь	777_goin	enter.v.01
enf	чуҫь	778_enter	NA
enf	эба	19_head	head.n.01
enf	эба	97_summit	NA
enf	энчу	243_people	NA
enf	энчу	244_nation	citizenry.n.01
eng	back	20_back	back.n.01
eng	back	614_back	NA
eng	bark	114_bark	bark.n.01
eng	bark	726_bark	NA
eng	blow	690_blow	blow.v.02
eng	blow	728_blow	NA
eng	boil	704_boil	boil.v.01
eng	boil	961_boil	NA
eng	bow	439_bow	bow.n.04
eng	bow	841_bow	NA
eng	break	859_break	break.v.05
eng	break	894_break	NA
eng	burn	697_burn	burn.v.03
eng	burn	897_burn	burn.v.07
eng	call	237_call	NA
eng	call	990_call	call.v.05
eng	catch	878_catch	catch.v.04
eng	catch	951_catch	NA
eng	claw	126_claw	claw.n.01
eng	claw	127_paw	NA
eng	clean	514_clean	clean.a.01
eng	clean	968_clean	NA
eng	comb	382_comb	comb.n.01
eng	comb	979_comb	NA
eng	count	1004_count	count.v.01
eng	count	254_count	NA
eng	cover	341_coverlid	NA
eng	cover	827_cover	cover.v.01
eng	cover	906_cover	NA
eng	damage	444_damage	NA
eng	damage	893_damage	damage.v.01
eng	dear	533_expensive	expensive.a.01
eng	dear	550_dear	NA
eng	drive	771_drive	drive.v.01
eng	drive	953_drive	NA
eng	drop	712_dropdescend	NA
eng	drop	833_drop	NA
eng	drop	86_drop	NA
eng	dry	509_dry	dry.a.01
eng	dry	703_dry	NA
eng	end	276_end	end.n.09
eng	end	684_end	end.v.01
eng	fat	355_fat	fat.n.01
eng	fat	540_fat	NA
eng	fish	160_fish	fish.n.01
eng	fish	950_fish	NA
eng	fly	169_fly	fly.n.01
eng	fly	772_fly	fly.v.01
eng	give	898_give	give.v.03
eng	give	900_give	NA
eng	hand	28_hand	hand.n.01
eng	hand	899_hand	NA
eng	hear	803_hear	hear.v.01
eng	hear	810_hear	NA
eng	leave	831_leave	NA
eng	leave	925_leave	NA
eng	lie	443_lie	NA
eng	lie	679_lie	NA
eng	light	71_light	luminosity.n.01
eng	light	829_light	ignite.v.01
eng	light	829_light	light.a.01
eng	long	483_long	long.a.02
eng	long	586_long	NA
eng	milk	361_milk	milk.n.01
eng	milk	956_milk	milk.v.01
eng	move	752_move	NA
eng	move	792_move	NA
eng	nail	329_nail	nail.n.02
eng	nail	32_nail	NA
eng	name	230_name	name.n.01
eng	name	989_name	name.v.01
eng	once	596_once	NA
eng	once	601_once	NA
eng	open	512_open	NA
eng	open	820_open	open.v.01
eng	paint	1007_paint	paint.v.02
eng	paint	370_paint	paint.n.01
eng	place	267_place	position.n.01
eng	place	823_place	NA
eng	rain	699_rain	NA
eng	rain	76_rain	rain.n.01
eng	ring	380_ring	ring.n.08
eng	ring	721_ring	NA
eng	rise	686_rise	rise.v.01
eng	rise	715_rise	ascend.v.01
eng	row	286_row	NA
eng	row	770_row	row.v.01
eng	shine	688_shine	shine.v.02
eng	shine	717_shine	NA
eng	show	809_show	NA
eng	show	908_show	indicate.v.02
eng	sleep	54_sleep	NA
eng	sleep	741_sleep	sleep.v.01
eng	smoke	68_smoke	smoke.n.02
eng	smoke	698_smoke	NA
eng	sound	239_sound	noise.n.01
eng	sound	725_sound	NA
eng	stick	304_stick	NA
eng	stick	858_stick	NA
eng	stop	776_stop	NA
eng	stop	817_stop	NA
eng	sweep	972_sweep	sweep.v.06
eng	sweep	973_sweep	NA
eng	swing	695_swing	NA
eng	swing	869_swing	NA
eng	talk	225_talk	NA
eng	talk	983_talk	NA
eng	tear	51_tear	tear.n.01
eng	tear	895_tear	tear.v.01
eng	thunder	689_thunder	NA
eng	thunder	84_thunder	thunder.n.02
eng	walk	293_walk	NA
eng	walk	757_walk	walk.v.01
eng	wash	969_wash	wash.v.03
eng	wash	975_wash	NA
eng	water	63_water	water.n.06
eng	water	958_water	NA
eng	wish	216_wish	NA
eng	wish	902_wish	NA
eng	work	245_work	work.n.01
eng	work	946_work	NA
eng	you	641_thou	NA
eng	you	644_you	NA
ess	авуӷиӄуӄ	888_choose	choose.v.01
ess	авуӷиӄуӄ	889_select	NA
ess	аглятаӄа	873_carry	transport.v.02
ess	аглятаӄа	909_guide	NA
ess	агуӽлъыӄа	841_bow	NA
ess	агуӽлъыӄа	842_bend	NA
ess	агуӽлъыӄуӄ	841_bow	NA
ess	агуӽлъыӄуӄ	842_bend	NA
ess	акузиӄуӄ	981_say	allege.v.01
ess	акузиӄуӄ	982_speak	speak.v.03
ess	акуӄаӷаӄа	848_seize	NA
ess	акуӄаӷаӄа	878_catch	catch.v.04
ess	аӄниӷаӄуӄ	745_fallill	NA
ess	аӄниӷаӄуӄ	746_beill	NA
ess	аӄниӷныӄ	394_illness	disease.n.01
ess	аӄниӷныӄ	395_pain	pain.n.03
ess	алиӄаӄуӄ	796_beafraid	NA
ess	алиӄаӄуӄ	797_beafraidof	NA
